2.002425885200500488e+01,7.932837528604119370e+01
2.010873723030090332e+01,7.927421815408085592e+01
2.012483239173889160e+01,7.927421815408085592e+01
2.019387722015380859e+01,7.974485125858124945e+01
2.022569942474365234e+01,7.974485125858124945e+01
2.029470753669738770e+01,8.096491228070175339e+01
2.032654738426208496e+01,8.096491228070175339e+01
2.039558649063110352e+01,8.227154843630816572e+01
2.041186833381652832e+01,8.227154843630816572e+01
2.049643754959106445e+01,8.134286803966438129e+01
2.052823233604431152e+01,8.134286803966438129e+01
2.059726572036743164e+01,8.198436308161707586e+01
2.062914395332336426e+01,8.198436308161707586e+01
2.069819450378417969e+01,8.245385202135774705e+01
2.073008465766906738e+01,8.245385202135774705e+01
2.079853987693786621e+01,8.269832189168573677e+01
2.081465840339660645e+01,8.269832189168573677e+01
2.089936614036560059e+01,8.279023646071699716e+01
2.093121004104614258e+01,8.279023646071699716e+01
2.100024533271789551e+01,8.344546147978643091e+01
2.103216648101806641e+01,8.344546147978643091e+01
2.110015821456909180e+01,8.439816933638444141e+01
2.111603951454162598e+01,8.439816933638444141e+01
2.119451904296875000e+01,8.236880244088483494e+01
2.121620082855224609e+01,8.236880244088483494e+01
2.130083990097045898e+01,8.386651411136537604e+01
2.133269739151000977e+01,8.386651411136537604e+01
2.140159559249877930e+01,8.457780320366133253e+01
2.143354296684265137e+01,8.457780320366133253e+01
2.150152087211608887e+01,8.342944317315026126e+01
2.151757597923278809e+01,8.342944317315026126e+01
2.159590935707092285e+01,8.396758199847444359e+01
2.161761617660522461e+01,8.396758199847444359e+01
2.170169067382812500e+01,8.594241037376048098e+01
2.173355317115783691e+01,8.594241037376048098e+01
2.180251240730285645e+01,8.632837528604117949e+01
2.183445739746093750e+01,8.632837528604117949e+01
2.190241050720214844e+01,8.793058733790998360e+01
2.191807723045349121e+01,8.793058733790998360e+01
2.199616956710815430e+01,8.775171624713959773e+01
2.201896238327026367e+01,8.775171624713959773e+01
2.210393500328063965e+01,8.968459191456902602e+01
2.213521957397460938e+01,8.968459191456902602e+01
2.220388793945312500e+01,9.018268497330281264e+01
2.221953272819519043e+01,9.018268497330281264e+01
2.229831075668334961e+01,9.071395881006866091e+01
2.231945323944091797e+01,9.071395881006866091e+01
2.239760637283325195e+01,9.070137299771168671e+01
2.242066788673400879e+01,9.070137299771168671e+01
2.250551819801330566e+01,9.197635392829901946e+01
2.253676486015319824e+01,9.197635392829901946e+01
2.260547018051147461e+01,9.045080091533179711e+01
2.262157082557678223e+01,9.045080091533179711e+01
2.269992947578430176e+01,9.110717009916095321e+01
2.272155308723449707e+01,9.110717009916095321e+01
2.278408145904541016e+01,9.183829138062547770e+01
2.282237505912780762e+01,9.183829138062547770e+01
2.290716338157653809e+01,9.103585049580472344e+01
2.292332911491394043e+01,9.103585049580472344e+01
2.300149226188659668e+01,9.220099160945842698e+01
2.302367758750915527e+01,9.220099160945842698e+01
2.310123705863952637e+01,9.150991609458428400e+01
2.312444376945495605e+01,9.150991609458428400e+01
2.318681907653808594e+01,9.048893974065599366e+01
2.322527742385864258e+01,9.048893974065599366e+01
2.330927896499633789e+01,9.146224256292906318e+01
2.332531714439392090e+01,9.146224256292906318e+01
2.340348267555236816e+01,9.106903127383675667e+01
2.342570471763610840e+01,9.106903127383675667e+01
2.348815011978149414e+01,9.091533180778031920e+01
2.352652335166931152e+01,9.091533180778031920e+01
2.358895492553710938e+01,8.963310450038137844e+01
2.362737655639648438e+01,8.963310450038137844e+01
2.370541357994079590e+01,8.982570556826850350e+01
2.372757577896118164e+01,8.982570556826850350e+01
2.380515742301940918e+01,8.996338672768877132e+01
2.382842135429382324e+01,8.996338672768877132e+01
2.389088535308837891e+01,9.017315026697177416e+01
2.392930364608764648e+01,9.017315026697177416e+01
2.399174952507019043e+01,8.938596491228069851e+01
2.402991819381713867e+01,8.938596491228069851e+01
2.410797905921936035e+01,9.001754385964910909e+01
2.413067340850830078e+01,9.001754385964910909e+01
2.419313621520996094e+01,9.035545385202135549e+01
2.423157000541687012e+01,9.035545385202135549e+01
2.429402518272399902e+01,9.004614797864225295e+01
2.433206868171691895e+01,9.004614797864225295e+01
2.439472341537475586e+01,8.954233409610985461e+01
2.443257594108581543e+01,8.954233409610985461e+01
2.451012563705444336e+01,8.864569031273835265e+01
2.453342127799987793e+01,8.864569031273835265e+01
2.459588861465454102e+01,8.836918382913806624e+01
2.463416504859924316e+01,8.836918382913806624e+01
2.469662117958068848e+01,8.957208237986269239e+01
2.473437547683715820e+01,8.957208237986269239e+01
2.479648208618164062e+01,8.825514874141875055e+01
2.481214356422424316e+01,8.825514874141875055e+01
2.489749670028686523e+01,8.848855835240276235e+01
2.493472671508789062e+01,8.848855835240276235e+01
2.499785327911376953e+01,8.855644546147978247e+01
2.503501749038696289e+01,8.855644546147978247e+01
2.509820652008056641e+01,8.756102212051867184e+01
2.513593983650207520e+01,8.756102212051867184e+01
2.519827079772949219e+01,8.729023646071699716e+01
2.521438050270080566e+01,8.729023646071699716e+01
2.529960465431213379e+01,8.696186117467580345e+01
2.533765625953674316e+01,8.696186117467580345e+01
2.540037798881530762e+01,8.718230358504956712e+01
2.543853545188903809e+01,8.718230358504956712e+01
2.550056409835815430e+01,8.719107551487412877e+01
2.551615595817565918e+01,8.719107551487412877e+01
2.558614206314086914e+01,8.642028985507245409e+01
2.561754345893859863e+01,8.642028985507245409e+01
2.570263910293579102e+01,8.658733790999237101e+01
2.574095392227172852e+01,8.658733790999237101e+01
2.580344390869140625e+01,8.530167810831426323e+01
2.581873798370361328e+01,8.530167810831426323e+01
2.588833165168762207e+01,8.470709382151029843e+01
2.591903066635131836e+01,8.470709382151029843e+01
2.598914074897766113e+01,8.521472158657513774e+01
2.602024960517883301e+01,8.521472158657513774e+01
2.610545563697814941e+01,8.462166285278412658e+01
2.614372682571411133e+01,8.462166285278412658e+01
2.620568752288818359e+01,8.485430968726161893e+01
2.622175049781799316e+01,8.485430968726161893e+01
2.629138588905334473e+01,8.467200610221205181e+01
2.632256507873535156e+01,8.467200610221205181e+01
2.639220666885375977e+01,8.446872616323416594e+01
2.642935657501220703e+01,8.446872616323416594e+01
2.650786948204040527e+01,8.329748283752860516e+01
2.654636120796203613e+01,8.329748283752860516e+01
2.659314131736755371e+01,8.300800915331808483e+01
2.662430286407470703e+01,8.300800915331808483e+01
2.669337296485900879e+01,8.439206712433256996e+01
2.672465157508850098e+01,8.439206712433256996e+01
2.679375958442687988e+01,8.386270022883293507e+01
2.682498002052307129e+01,8.386270022883293507e+01
2.690913605690002441e+01,8.356254767353165391e+01
2.694798827171325684e+01,8.356254767353165391e+01
2.699484443664550781e+01,8.214492753623187582e+01
2.702606797218322754e+01,8.214492753623187582e+01
2.709522032737731934e+01,8.123112128146453870e+01
2.712642025947570801e+01,8.123112128146453870e+01
2.719503998756408691e+01,8.172921434019832532e+01
2.722629380226135254e+01,8.172921434019832532e+01
2.730992293357849121e+01,8.218497330282227153e+01
2.734884643554687500e+01,8.218497330282227153e+01
2.739566946029663086e+01,8.088634630053394403e+01
2.742692995071411133e+01,8.088634630053394403e+01
2.749608349800109863e+01,8.101639969488940096e+01
2.752729630470275879e+01,8.101639969488940096e+01
2.759605050086975098e+01,8.171586575133486008e+01
2.762767291069030762e+01,8.171586575133486008e+01
2.769626522064208984e+01,8.056407322654463599e+01
2.772748827934265137e+01,8.056407322654463599e+01
2.779659605026245117e+01,8.033752860411898666e+01
2.782785105705261230e+01,8.033752860411898666e+01
2.789702200889587402e+01,8.049237223493516069e+01
2.792822408676147461e+01,8.049237223493516069e+01
2.799625420570373535e+01,8.032913806254767053e+01
2.802802467346191406e+01,8.032913806254767053e+01
2.809708547592163086e+01,8.040198321891685396e+01
2.812831377983093262e+01,8.040198321891685396e+01
2.819746565818786621e+01,8.019946605644545912e+01
2.822870254516601562e+01,8.019946605644545912e+01
2.829788684844970703e+01,7.878337147215864888e+01
2.832909440994262695e+01,7.878337147215864888e+01
2.839711833000183105e+01,7.963348588863462396e+01
2.842889451980590820e+01,7.963348588863462396e+01
2.849797463417053223e+01,7.864492753623189003e+01
2.852922058105468750e+01,7.864492753623189003e+01
2.859835314750671387e+01,7.924523264683448076e+01
2.862959480285644531e+01,7.924523264683448076e+01
2.869832611083984375e+01,7.976964149504193813e+01
2.872950553894042969e+01,7.976964149504193813e+01
2.879755759239196777e+01,7.906331045003814495e+01
2.882921290397644043e+01,7.906331045003814495e+01
2.889831471443176270e+01,8.029710144927535964e+01
2.892956066131591797e+01,8.029710144927535964e+01
2.899870467185974121e+01,8.002059496567505903e+01
2.902994394302368164e+01,8.002059496567505903e+01
2.909867143630981445e+01,8.132570556826850350e+01
2.912987470626831055e+01,8.132570556826850350e+01
2.919789099693298340e+01,8.053279938977878771e+01
2.922955632209777832e+01,8.053279938977878771e+01
2.929865860939025879e+01,8.037871853546910472e+01
2.932990074157714844e+01,8.037871853546910472e+01
2.939905023574829102e+01,8.015751334858886423e+01
2.943028664588928223e+01,8.015751334858886423e+01
2.949901175498962402e+01,8.056559877955758964e+01
2.953021192550659180e+01,8.056559877955758964e+01
2.959822320938110352e+01,7.914988558352402492e+01
2.962991952896118164e+01,7.914988558352402492e+01
2.969903612136840820e+01,7.999237223493516069e+01
2.973027181625366211e+01,7.999237223493516069e+01
2.979943418502807617e+01,7.994393592677346305e+01
